timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1480499948.94,0.335913,0.748919,2.936651,-1.042537,0.104539,0.248086,0.241431,-0.680847,-0.691490,-0.305685,0.850266,1.095466,-9.109106,-26.385790,19.581018,,,,,,
1480499948.96,0.332569,0.738677,2.946060,-1.148626,0.345896,0.306125,0.241381,-0.673311,-0.698848,-0.288744,0.803224,1.059108,-9.109106,-26.385790,19.581018,,,,,,
1480499948.97,0.332399,0.726756,2.955602,-1.311492,0.665291,0.237040,0.243864,-0.664449,-0.706426,-0.257368,0.758733,1.030386,-9.325789,-26.777441,18.936745,,,,,,
1480499948.98,0.336836,0.712914,2.963703,-1.433858,0.993475,0.067010,0.250012,-0.654041,-0.713950,-0.255185,0.722355,1.025443,-9.325789,-26.777441,18.936745,,,,,,
1480499948.99,0.345772,0.697797,2.969424,-1.473093,1.239011,-0.143525,0.259703,-0.642531,-0.720908,-0.291853,0.706664,1.025672,-9.729136,-27.268950,18.009727,,,,,,
1480499949.00,0.358754,0.682077,2.972589,-1.446358,1.455522,-0.343591,0.272553,-0.630407,-0.726844,-0.426819,0.715185,0.992942,-9.729136,-27.268950,18.009727,,,,,,
1480499949.01,0.375176,0.666955,2.973196,-1.281559,1.598552,-0.495094,0.287913,-0.618596,-0.731057,-0.477762,0.714590,0.881723,-10.097763,-27.855883,16.872667,,,,,,
1480499949.02,0.392179,0.654844,2.971909,-0.907749,1.455130,-0.505378,0.303142,-0.609035,-0.732926,-0.473948,0.702160,0.720796,-10.097763,-27.855883,16.872667,,,,,,
1480499949.03,0.405827,0.647768,2.969270,-0.402492,0.999118,-0.409281,0.314809,-0.603408,-0.732662,-0.424245,0.632919,0.532482,-10.342669,-28.374182,15.828358,,,,,,
1480499949.05,0.417564,0.645420,2.959604,0.121459,-0.151327,-0.456088,0.323960,-0.601534,-0.730210,-0.180482,0.401125,-0.031127,-10.398443,-28.512218,15.541158,,,,,,
1480499949.04,0.414315,0.645847,2.965308,0.053371,0.419327,-0.328038,0.321483,-0.601875,-0.731023,-0.178004,0.401466,-0.030314,-10.398443,-28.512218,15.541158,,,,,,
1480499949.06,0.417072,0.639381,2.951943,-0.490621,-0.572046,-0.867607,0.325067,-0.596699,-0.733677,-0.055322,0.153110,-0.364299,-10.261572,-28.580452,15.506766,,,,,,
1480499949.07,0.414358,0.620085,2.945707,-1.822570,-0.545347,-1.225982,0.327649,-0.581104,-0.744959,0.014102,-0.164257,-0.617361,-10.261572,-28.580452,15.506766,,,,,,
1480499949.08,0.414056,0.587931,2.946804,-3.052575,0.284127,-1.049184,0.334772,-0.554640,-0.761776,-0.116983,-0.530870,-0.737965,-9.496224,-29.068068,15.082143,,,,,,
1480499949.09,0.423120,0.552546,2.957068,-3.363181,1.767832,-0.427002,0.349505,-0.524856,-0.776127,-0.308673,-0.872132,-0.717877,-9.496224,-29.068068,15.082143,,,,,,
1480499949.11,0.443898,0.524338,2.974767,-2.809938,3.058448,0.382917,0.371767,-0.500640,-0.781760,-0.302217,-1.181076,-0.588022,-9.150134,-30.164337,12.999603,,,,,,
1480499949.12,0.467148,0.508568,2.994804,-1.769197,2.964823,0.925417,0.393347,-0.486927,-0.779859,-0.044577,-1.595837,-0.504809,-9.150134,-30.164337,12.999603,,,,,,
1480499949.13,0.477728,0.503989,3.011091,-0.744430,1.200508,0.968187,0.402597,-0.482923,-0.777626,0.374259,-2.163470,-0.899071,-10.218233,-30.701351,10.752513,,,,,,
1480499949.14,0.466055,0.506507,3.019875,0.079695,-1.337784,0.658175,0.392945,-0.485126,-0.781183,1.679244,-2.514279,-3.972845,-10.737597,-30.701088,10.234700,,,,,,
1480499949.15,0.434619,0.514331,3.021100,0.782343,-3.300274,0.335542,0.366589,-0.491952,-0.789681,1.705601,-2.507453,-3.964348,-10.737597,-30.701088,10.234700,,,,,,
1480499949.16,0.393795,0.527804,3.017513,1.433556,-4.122794,0.227555,0.331480,-0.503637,-0.797791,1.713976,-2.086435,-4.458068,-10.714888,-30.510851,10.811153,,,,,,
1480499949.17,0.352739,0.547517,3.011646,2.028302,-4.060133,0.233138,0.294968,-0.520569,-0.801250,1.390823,-1.638275,-4.273335,-10.714888,-30.510851,10.811153,,,,,,
1480499949.18,0.317687,0.572104,3.004613,2.441104,-3.451140,0.225817,0.262629,-0.541402,-0.798692,0.900960,-1.361155,-3.568327,-9.851920,-30.059402,12.726894,,,,,,
1480499949.19,0.291420,0.599061,2.997353,2.598451,-2.614735,0.209946,0.237281,-0.563867,-0.791045,0.554726,-1.170447,-2.662889,-9.851920,-30.059402,12.726894,,,,,,
1480499949.20,0.274411,0.626029,2.990394,2.546010,-1.760719,0.187498,0.219591,-0.585932,-0.780041,0.352217,-0.947409,-1.825871,-9.042056,-29.283199,14.944477,,,,,,
1480499949.21,0.264611,0.651038,2.984400,2.303119,-1.096812,0.189373,0.208039,-0.606012,-0.767769,0.002960,-0.440542,-0.466011,-9.042056,-29.283199,14.944477,,,,,,
1480499949.22,0.259175,0.672689,2.979922,1.944849,-0.678236,0.210705,0.200451,-0.623091,-0.756027,-0.098248,-0.181657,0.031814,-8.616731,-28.407736,16.773624,,,,,,
1480499949.23,0.254873,0.690388,2.977310,1.553433,-0.532626,0.245050,0.194386,-0.636837,-0.746092,-0.155415,0.047313,0.380369,-8.616731,-28.407736,16.773624,,,,,,
1480499949.24,0.249915,0.704589,2.976403,1.225568,-0.524868,0.275586,0.188429,-0.647721,-0.738209,-0.170393,0.246689,0.617268,-8.503663,-27.681007,18.001429,,,,,,
1480499949.26,0.243422,0.716453,2.976738,1.031500,-0.609828,0.299934,0.181766,-0.656713,-0.731907,-0.160831,0.441168,0.763539,-8.481882,-27.402939,18.432001,,,,,,
1480499949.27,0.235146,0.727608,2.977786,0.994246,-0.740584,0.323314,0.173986,-0.665085,-0.726216,-0.140462,0.616593,0.822179,-8.481882,-27.402939,18.432001,,,,,,
1480499949.28,0.226045,0.739145,2.978889,1.051814,-0.784076,0.319677,0.165638,-0.673656,-0.720244,-0.122166,0.772915,0.837874,-8.399135,-26.932526,19.149294,,,,,,
1480499949.29,0.217199,0.751575,2.980163,1.135316,-0.729177,0.349348,0.157444,-0.682790,-0.713449,-0.106861,0.913320,0.828118,-8.399135,-26.932526,19.149294,,,,,,
1480499949.30,0.209644,0.764283,2.980946,1.144880,-0.628721,0.267978,0.150231,-0.692019,-0.706074,-0.110925,1.020633,0.826282,-8.269064,-26.425116,19.898186,,,,,,
1480499949.31,0.205730,0.776335,2.979156,1.128249,-0.417550,0.068385,0.145752,-0.700669,-0.698441,-0.147598,1.083787,0.851669,-8.269064,-26.425116,19.898186,,,,,,
1480499949.32,0.206748,0.788295,2.974808,1.156210,-0.118498,-0.090781,0.144733,-0.709153,-0.690040,-0.188449,1.115021,0.901863,-8.139837,-25.894560,20.635328,,,,,,
1480499949.33,0.211532,0.798341,2.969523,0.898068,0.170987,-0.151441,0.146529,-0.716199,-0.682340,-0.353454,1.117887,1.088361,-8.082603,-25.642494,20.969881,,,,,,
1480499949.34,0.217952,0.802651,2.966157,0.267196,0.434246,-0.117363,0.150238,-0.719200,-0.678365,-0.402847,1.119591,1.163747,-8.082603,-25.642494,20.969881,,,,,,
1480499949.35,0.223497,0.799762,2.965614,-0.418199,0.467277,-0.089695,0.154457,-0.717190,-0.679545,-0.387169,1.123318,1.229807,-8.115096,-25.342220,21.319452,,,,,,
1480499949.36,0.225668,0.791138,2.967439,-0.928779,0.269471,-0.049083,0.157310,-0.711154,-0.685211,-0.374671,1.059939,1.349228,-8.115096,-25.342220,21.319452,,,,,,
1480499949.37,0.224431,0.778872,2.971375,-1.244080,0.119632,0.015431,0.158391,-0.702477,-0.693857,-0.345891,1.000634,1.436945,-8.255328,-25.597372,20.957718,,,,,,
1480499949.38,0.221990,0.764962,2.976764,-1.363851,0.131300,0.077429,0.158833,-0.692510,-0.703706,-0.296849,1.001149,1.352739,-8.255328,-25.597372,20.957718,,,,,,
1480499949.39,0.219881,0.751191,2.982408,-1.326033,0.178423,0.092077,0.159414,-0.682510,-0.713279,-0.245459,1.019058,1.191749,-8.331629,-26.147924,20.235411,,,,,,
1480499949.40,0.218872,0.738557,2.987279,-1.186042,0.224423,0.057927,0.160554,-0.673222,-0.721800,-0.204926,0.999882,1.061415,-8.331629,-26.147924,20.235411,,,,,,
1480499949.42,0.219120,0.727720,2.990476,-0.985447,0.214969,-0.027588,0.162309,-0.665169,-0.728839,-0.177995,0.980614,0.920032,-8.457804,-26.678457,19.476330,,,,,,
1480499949.43,0.220160,0.718680,2.991305,-0.790941,0.120513,-0.162300,0.164374,-0.658392,-0.734508,-0.176245,0.972738,0.779475,-8.457804,-26.678457,19.476330,,,,,,
1480499949.44,0.221470,0.710951,2.989625,-0.644259,-0.011635,-0.314064,0.166449,-0.652555,-0.739234,-0.187139,0.955228,0.658530,-8.496439,-27.075140,18.903683,,,,,,
1480499949.45,0.223201,0.703950,2.985395,-0.553513,-0.121804,-0.479900,0.168735,-0.647234,-0.743382,-0.197727,0.930254,0.569218,-8.420791,-27.236513,18.704666,,,,,,
1480499949.46,0.225526,0.697142,2.978939,-0.508127,-0.185915,-0.623109,0.171444,-0.642029,-0.747265,-0.216336,0.897629,0.503888,-8.420791,-27.236513,18.704666,,,,,,
1480499949.47,0.228903,0.690590,2.970816,-0.450487,-0.150614,-0.730500,0.174918,-0.636992,-0.750763,-0.231238,0.835921,0.497437,-8.066305,-27.543606,18.408867,,,,,,
1480499949.48,0.234003,0.684644,2.961835,-0.371041,-0.015734,-0.760308,0.179619,-0.632397,-0.753532,-0.216790,0.777813,0.546806,-8.066305,-27.543606,18.408867,,,,,,
1480499949.49,0.240868,0.679584,2.953380,-0.300898,0.200424,-0.679738,0.185549,-0.628469,-0.755379,-0.152163,0.706015,0.602242,-7.587774,-27.834042,18.173985,,,,,,
1480499949.50,0.248721,0.675225,2.946950,-0.281087,0.408850,-0.510102,0.192148,-0.625073,-0.756547,-0.062738,0.601895,0.643067,-7.587774,-27.834042,18.173985,,,,,,
1480499949.51,0.257599,0.671169,2.942637,-0.286038,0.632473,-0.364322,0.199501,-0.621902,-0.757257,0.029045,0.507659,0.669610,-7.307613,-28.049755,17.955832,,,,,,
1480499949.52,0.267110,0.668014,2.940100,-0.214423,0.772211,-0.217113,0.207211,-0.619428,-0.757213,0.137699,0.421415,0.682964,-7.307613,-28.049755,17.955832,,,,,,
1480499949.53,0.276477,0.666300,2.939528,-0.121478,0.866827,-0.042084,0.214584,-0.618082,-0.756260,0.228379,0.334925,0.683307,-7.361874,-28.201170,17.694593,,,,,,
1480499949.54,0.285883,0.664687,2.940317,-0.198480,0.937622,0.021222,0.221969,-0.616813,-0.755164,0.279664,0.291480,0.651526,-7.361874,-28.201170,17.694593,,,,,,
1480499949.55,0.295493,0.659751,2.941922,-0.595817,1.018511,-0.036918,0.230100,-0.612920,-0.755899,0.322757,0.276632,0.576684,-7.673210,-28.263857,17.460762,,,,,,
1480499949.57,0.306604,0.647828,2.944418,-1.312728,1.261328,-0.207489,0.240673,-0.603456,-0.760209,0.336583,0.204255,0.501679,-7.851318,-28.353752,17.234371,,,,,,
1480499949.58,0.324419,0.627032,2.946194,-2.068856,1.972034,-0.581576,0.258122,-0.586744,-0.767532,0.227977,0.087293,0.473831,-7.851318,-28.353752,17.234371,,,,,,
1480499949.59,0.353804,0.599084,2.945204,-2.535358,2.940995,-1.054663,0.286132,-0.563886,-0.774701,0.035554,-0.085513,0.480496,-8.182869,-28.943865,16.059118,,,,,,
1480499949.60,0.393343,0.568437,2.943468,-2.607009,3.801856,-1.157135,0.323005,-0.538316,-0.778385,-0.295418,-0.544768,0.277821,-8.182869,-28.943865,16.059118,,,,,,
1480499949.61,0.435245,0.542304,2.945796,-2.176113,4.036240,-0.652060,0.361137,-0.516111,-0.776666,-0.328697,-0.839755,-0.167426,-8.524126,-29.944267,13.902591,,,,,,
1480499949.62,0.469880,0.526854,2.953371,-1.342036,3.377127,0.101002,0.391379,-0.502816,-0.770713,-0.137397,-1.218192,-0.933954,-8.524126,-29.944267,13.902591,,,,,,
1480499949.63,0.490378,0.522630,2.960876,-0.396157,1.823628,0.388469,0.408090,-0.499161,-0.764396,0.405310,-1.704605,-1.926995,-9.285406,-30.564796,11.923771,,,,,,
1480499949.64,0.492244,0.526175,2.961837,0.453019,-0.330551,0.143179,0.408677,-0.502230,-0.762068,1.096313,-2.235853,-3.050554,-9.285406,-30.564796,11.923771,,,,,,
1480499949.65,0.477398,0.534799,2.955289,1.116083,-2.093894,-0.155051,0.395314,-0.509668,-0.764176,1.545726,-2.550772,-4.001174,-9.786538,-30.552717,11.548028,,,,,,
1480499949.66,0.452341,0.548216,2.944269,1.634482,-3.048396,-0.233950,0.373022,-0.521166,-0.767620,1.541697,-2.511458,-4.480594,-9.786538,-30.552717,11.548028,,,,,,
1480499949.67,0.425463,0.566065,2.932142,2.004705,-3.071011,-0.127186,0.348362,-0.536315,-0.768772,1.270733,-2.255357,-4.428890,-9.086954,-30.262098,12.815403,,,,,,
1480499949.68,0.402913,0.587325,2.920430,2.238886,-2.553865,-0.025317,0.326394,-0.554136,-0.765768,0.907584,-2.063219,-3.900019,-8.592829,-30.004890,13.728500,,,,,,
1480499949.69,0.387599,0.610059,2.908442,2.335109,-1.909521,-0.049167,0.309787,-0.572916,-0.758814,0.599530,-1.958746,-3.170461,-8.592829,-30.004890,13.728500,,,,,,
1480499949.70,0.378354,0.633053,2.895673,2.358149,-1.461014,-0.115521,0.297813,-0.591609,-0.749204,0.370751,-1.818929,-2.391818,-7.823872,-29.304070,15.577564,,,,,,
1480499949.72,0.372816,0.655773,2.882512,2.320829,-1.205698,-0.134837,0.288688,-0.609772,-0.738131,0.177621,-1.572021,-1.727018,-7.823872,-29.304070,15.577564,,,,,,
1480499949.73,0.368116,0.677757,2.871176,2.175241,-1.063969,0.021591,0.280323,-0.627047,-0.726795,-0.009204,-1.232862,-1.207989,-7.258371,-28.498077,17.256231,,,,,,
1480499949.74,0.361766,0.698646,2.864641,1.924289,-0.952121,0.344403,0.271006,-0.643181,-0.716152,-0.152384,-0.586860,-0.530720,-7.258371,-28.498077,17.256231,,,,,,
1480499949.75,0.352324,0.717961,2.864674,1.609707,-0.857766,0.729014,0.259897,-0.657851,-0.706885,-0.111505,-0.331377,-0.277536,-6.925848,-27.672123,18.678551,,,,,,
1480499949.76,0.339418,0.735260,2.871103,1.296056,-0.789771,1.040966,0.246926,-0.670780,-0.699344,-0.008187,-0.121441,-0.030667,-6.925848,-27.672123,18.678551,,,,,,
1480499949.77,0.324247,0.751127,2.882152,1.124455,-0.692558,1.247185,0.232868,-0.682463,-0.692832,0.107647,0.071471,0.206809,-7.046765,-26.924459,19.698185,,,,,,
1480499949.78,0.308571,0.767388,2.895094,1.211176,-0.624427,1.317335,0.218579,-0.694257,-0.685733,0.146075,0.274366,0.394351,-7.046765,-26.924459,19.698185,,,,,,
1480499949.79,0.293469,0.786196,2.906887,1.539546,-0.646563,1.247493,0.204385,-0.707671,-0.676335,0.106406,0.523681,0.504780,-7.469869,-26.230028,20.464327,,,,,,
1480499949.80,0.279925,0.808194,2.915460,1.897894,-0.715041,1.071458,0.190858,-0.723041,-0.663917,0.051207,0.794559,0.535468,-7.682551,-25.806822,20.918610,,,,,,
1480499949.81,0.268256,0.831760,2.920001,2.073709,-0.801510,0.796907,0.178532,-0.739118,-0.649485,0.023190,1.059598,0.537303,-7.682551,-25.806822,20.918610,,,,,,
1480499949.82,0.259958,0.854363,2.919511,2.021155,-0.801362,0.429057,0.168798,-0.754153,-0.634635,-0.003866,1.280352,0.560111,-7.883775,-24.753284,22.084450,,,,,,
1480499949.83,0.256887,0.873809,2.913730,1.774951,-0.643565,0.022972,0.163091,-0.766779,-0.620847,-0.081716,1.420786,0.670804,-7.883775,-24.753284,22.084450,,,,,,
1480499949.84,0.260355,0.888402,2.904432,1.339734,-0.229838,-0.225190,0.162345,-0.776065,-0.609399,-0.186118,1.490421,0.859964,-7.687288,-23.755024,23.220816,,,,,,
1480499949.85,0.267759,0.896785,2.897438,0.683137,0.324796,-0.163114,0.165126,-0.781324,-0.601885,-0.322947,1.503126,1.108691,-7.687288,-23.755024,23.220816,,,,,,
1480499949.86,0.275280,0.896686,2.896837,-0.247174,0.750491,0.004699,0.169668,-0.781263,-0.600700,-0.427084,1.480436,1.383247,-7.552378,-23.200705,23.817869,,,,,,
1480499949.88,0.279765,0.887233,2.903195,-1.168075,0.895367,0.152919,0.174392,-0.775327,-0.607005,-0.385544,1.317350,1.807170,-7.552378,-23.200705,23.817869,,,,,,
1480499949.89,0.279514,0.871011,2.914958,-1.783553,0.796720,0.290262,0.177687,-0.764980,-0.619058,-0.295347,1.178402,1.895959,-7.962997,-23.434210,23.452726,,,,,,
1480499949.90,0.276168,0.850909,2.929907,-2.130991,0.738534,0.374211,0.179772,-0.751880,-0.634317,-0.251900,1.101886,1.864481,-7.962997,-23.434210,23.452726,,,,,,
1480499949.91,0.273235,0.828681,2.944610,-2.273065,0.755741,0.286867,0.182377,-0.737040,-0.650777,-0.208072,1.088755,1.668065,-8.505959,-24.288473,22.367851,,,,,,
1480499949.92,0.272944,0.805803,2.955923,-2.232359,0.736908,0.057076,0.186684,-0.721387,-0.666896,-0.165444,1.074399,1.377177,-8.766481,-24.789148,21.708267,,,,,,
1480499949.93,0.275899,0.784226,2.962142,-1.971163,0.675441,-0.223358,0.192850,-0.706278,-0.681161,-0.203135,1.055063,1.109735,-8.766481,-24.789148,21.708267,,,,,,
1480499949.94,0.281491,0.766194,2.963299,-1.522689,0.566245,-0.440444,0.200162,-0.693398,-0.692196,-0.285641,1.052697,0.869533,-9.079717,-25.762957,20.406633,,,,,,
1480499949.95,0.288315,0.752877,2.960029,-1.005651,0.376705,-0.597466,0.207488,-0.683741,-0.699605,-0.359374,1.054392,0.631505,-9.079717,-25.762957,20.406633,,,,,,
1480499949.96,0.295105,0.743828,2.953862,-0.593821,0.200251,-0.657961,0.214024,-0.677110,-0.704071,-0.358479,1.031907,0.415741,-9.032357,-26.448111,19.532433,,,,,,
1480499949.97,0.300807,0.737708,2.946266,-0.342241,-0.000926,-0.664027,0.219259,-0.672594,-0.706784,-0.328497,0.949526,0.223584,-9.032357,-26.448111,19.532433,,,,,,
1480499949.98,0.303871,0.732812,2.939352,-0.298935,-0.191528,-0.559403,0.222406,-0.668963,-0.709242,-0.275049,0.860201,0.100676,-8.718614,-26.797321,19.196129,,,,,,
1480499949.99,0.303298,0.726980,2.935273,-0.497277,-0.343342,-0.391933,0.223161,-0.664616,-0.713081,-0.217165,0.763799,0.087836,-8.718614,-26.797321,19.196129,,,,,,
1480499950.00,0.299047,0.718345,2.934860,-0.858665,-0.444661,-0.225881,0.221811,-0.658139,-0.719481,-0.136926,0.574002,0.295164,-8.329728,-27.040323,19.027311,,,,,,
1480499950.01,0.292207,0.706289,2.937914,-1.230880,-0.439757,-0.087256,0.219154,-0.649015,-0.728526,-0.082923,0.508436,0.467921,-8.329728,-27.040323,19.027311,,,,,,
1480499950.03,0.285008,0.691571,2.943699,-1.488016,-0.275597,0.030510,0.216566,-0.637748,-0.739173,-0.076445,0.425391,0.643073,-8.040418,-27.457058,18.548952,,,,,,
1480499950.04,0.279640,0.676027,2.950273,-1.519045,-0.064386,0.054694,0.215306,-0.625699,-0.749763,-0.091969,0.387829,0.768882,-7.978158,-27.738678,18.152597,,,,,,
1480499950.05,0.276596,0.662034,2.955732,-1.301609,0.056717,0.009380,0.215392,-0.614722,-0.758764,-0.099075,0.347648,0.809179,-7.978158,-27.738678,18.152597,,,,,,
1480499950.06,0.276189,0.651007,2.958891,-0.968392,0.173294,-0.076450,0.216919,-0.605987,-0.765327,-0.114990,0.309433,0.732215,-7.985850,-28.281126,17.291790,,,,,,
1480499950.07,0.278149,0.643421,2.960057,-0.615467,0.267455,-0.119157,0.219674,-0.599936,-0.769298,-0.096413,0.308600,0.553707,-7.985850,-28.281126,17.291790,,,,,,
1480499950.08,0.280682,0.639556,2.959130,-0.231230,0.122917,-0.184540,0.222263,-0.596839,-0.770962,-0.059238,0.323569,0.323651,-8.005955,-28.615915,16.722321,,,,,,
1480499950.09,0.280189,0.638902,2.956008,0.064799,-0.345529,-0.260917,0.221991,-0.596315,-0.771446,-0.020361,0.315461,0.141228,-8.005955,-28.615915,16.722321,,,,,,
1480499950.10,0.275732,0.638725,2.950696,0.080367,-0.830849,-0.445654,0.218579,-0.596172,-0.772530,0.029300,0.244777,0.004997,-7.874508,-28.708092,16.626465,,,,,,
1480499950.11,0.269633,0.636147,2.942399,-0.126739,-1.056157,-0.737693,0.214271,-0.594101,-0.775327,0.067253,0.160095,-0.141985,-7.874508,-28.708092,16.626465,,,,,,
1480499950.12,0.267253,0.629922,2.932071,-0.433057,-0.661054,-0.949794,0.213399,-0.589081,-0.779387,0.053783,0.042267,-0.278520,-7.238819,-28.787991,16.776564,,,,,,
1480499950.13,0.272310,0.620726,2.921817,-0.672095,0.122422,-0.968462,0.218785,-0.581626,-0.783482,-0.065785,-0.191216,-0.279918,-7.238819,-28.787991,16.776564,,,,,,
1480499950.14,0.283503,0.610194,2.913835,-0.822978,0.749424,-0.805588,0.229241,-0.573027,-0.786822,-0.443338,-0.738955,-0.195585,-6.498011,-29.099800,16.540236,,,,,,
1480499950.15,0.298009,0.596627,2.910378,-1.275804,1.348714,-0.554613,0.242890,-0.561856,-0.790773,-0.437913,-1.088428,-0.274107,-6.498011,-29.099800,16.540236,,,,,,
1480499950.16,0.316456,0.577150,2.913299,-2.005094,2.003067,-0.251409,0.260792,-0.545637,-0.796409,-0.329197,-1.415636,-0.504571,-6.345155,-29.532631,15.816594,,,,,,
1480499950.18,0.329847,0.551851,2.924251,-2.635839,1.694132,0.183887,0.275817,-0.524265,-0.805650,-0.177367,-1.752423,-0.856566,-6.549392,-29.854193,15.114054,,,,,,
1480499950.19,0.330631,0.527662,2.942489,-2.547178,0.651137,0.826456,0.280485,-0.503515,-0.817191,0.042879,-1.933634,-1.088678,-6.549392,-29.854193,15.114054,,,,,,
1480499950.20,0.314281,0.510843,2.966511,-1.938422,-0.790364,1.500937,0.269666,-0.488913,-0.829605,0.349688,-1.841028,-1.414215,-7.204477,-30.578144,13.254226,,,,,,
1480499950.21,0.282349,0.502665,2.991493,-1.119461,-2.173386,1.763738,0.244148,-0.481763,-0.841603,0.375206,-1.848178,-1.402217,-7.204477,-30.578144,13.254226,,,,,,
1480499950.22,0.242549,0.502253,3.012811,-0.294216,-2.882528,1.618114,0.210516,-0.481401,-0.850844,0.986598,-1.153334,-2.575959,-7.912508,-30.796913,12.310328,,,,,,
1480499950.23,0.204661,0.507245,3.028213,0.303715,-2.784367,1.222620,0.177645,-0.485771,-0.855844,1.019468,-1.148964,-2.570960,-7.912508,-30.796913,12.310328,,,,,,
1480499950.24,0.173659,0.514199,3.037758,0.526187,-2.340842,0.777706,0.150444,-0.491838,-0.857591,0.787865,-0.775893,-2.431578,-8.154791,-30.578671,12.690402,,,,,,
1480499950.25,0.151140,0.520182,3.042888,0.447969,-1.699078,0.424271,0.130650,-0.497039,-0.857836,0.346676,-0.477189,-1.975400,-8.154791,-30.578671,12.690402,,,,,,
1480499950.26,0.136867,0.522935,3.046117,0.121935,-1.023246,0.274916,0.118205,-0.499425,-0.858255,0.026509,-0.268321,-1.379843,-8.003806,-30.321953,13.383575,,,,,,
1480499950.27,0.127707,0.520961,3.050593,-0.349450,-0.534324,0.375449,0.110465,-0.497713,-0.860278,-0.179633,-0.119413,-0.807065,-7.929127,-30.265459,13.554810,,,,,,
1480499950.28,0.121217,0.514567,3.058480,-0.771326,-0.161758,0.629925,0.105262,-0.492158,-0.864118,-0.194175,-0.098998,0.035947,-7.929127,-30.265459,13.554810,,,,,,
1480499950.29,0.115389,0.505626,3.069921,-0.967929,0.021259,0.892803,0.100726,-0.484355,-0.869054,-0.047321,-0.105153,0.286580,-8.091034,-30.318953,13.337850,,,,,,
1480499950.30,0.110400,0.497175,3.083869,-0.877286,0.197154,1.088450,0.096837,-0.476945,-0.873582,0.105021,-0.081954,0.453813,-8.091034,-30.318953,13.337850,,,,,,
